background	Abf1	Ace2	Adr1	Aft2	Cbf1	Cin5	Cst6	Dal80	Dal82	Fhl1	Fkh1	Gat1	Gcn4	Gcr1	Gln3	Hap1	Hcm1	Mbp1	Mcm1	Met31	Mot3	Msn4	Nrg1	Phd1	Pho2	Rap1	Reb1	Rox1	Sfp1	Skn7	Smp1	Sok2	Ste12	Sut1	Swi4	Swi5	Tata	Tec1	Ume6	Xbp1	Yap6	Yap7	Yox1	nuc_padding	nucleosome
0.51985733977107395631	0.00000345552165521864	0.00000000020600240579	0.00001858237075045036	0.00000010004604662627	0.00000000097108897726	0.00000000004631934920	0.00000000000199255859	0.00000082698212059769	0.00003864871232590016	0.00000001169026684271	0.00000006122421550788	0.00000000001020414867	0.00001514063447715545	0.00000000006537795865	0.00000003236187247345	0.00000027236404547577	0.00001189497583273534	0.00000209068186169006	0.00000033874912461934	0.00000000000000004181	0.00000032584576214974	0.00015213179905472526	0.00000077836566377490	0.00000000000086739825	0.00031608566913066897	0.00000226257636294741	0.00009786073158036763	0.00000000022167108860	0.00119303175570576120	0.00000000000000246551	0.00000000260523463396	0.00000006848647836630	0.00000000097298299132	0.00000049439789049200	0.03103549809931243145	0.00000000001201757395	0.00000000000000000000	0.00002504700976161372	0.00000000001381443426	0.00000002622146227788	0.00000000115539646951	0.00000000002207650190	0.00000036719917734566	0.24863289230384322259	0.19859432714814556631
0.55899819460429667206	0.00000344314159707617	0.00000000007340648956	0.00001819149788788654	0.00000006622806562089	0.00000000097109034555	0.00000000004632449600	0.00000000000199263828	0.00000082941602210651	0.00003862352296719680	0.00000001174626893131	0.00000006131819967191	0.00000000000005924119	0.00001514060709565528	0.00000000006572002543	0.00000003234321350158	0.00000027236152400784	0.00001193825442077332	0.00000209060529525676	0.00000033971714180713	0.00000000000000003764	0.00000032583464794892	0.00015212437151093747	0.00000077832530745914	0.00000000000086005333	0.00031647710470200110	0.00000157399433930765	0.00009781339816908423	0.00000000022147296595	0.01279785633444775056	0.00000000000000019172	0.00000000261445008457	0.00000006881481972310	0.00000000097298287189	0.00000049433611420817	0.03103508924159060697	0.00000000000095700396	0.00000000000000000000	0.00000044730484681140	0.00000000001381445525	0.00000002630586711094	0.00000000107651457134	0.00000000002207645485	0.00000036732382703423	0.23789611870264412707	0.15861119716149765790
0.60516346201930359960	0.00000344313742956484	0.00000000006861459617	0.00001288211567305090	0.00000006654415521876	0.00000000000051928482	0.00000000004630080590	0.00000000000199167031	0.00000082647042554227	0.00003861221881474208	0.00000000177292388971	0.00000006132804654985	0.00000000000005912167	0.00001514062316200465	0.00000000006368415433	0.00000003231243768512	0.00000026376703803913	0.00001197074271706431	0.00000208564678297430	0.00000033978195888078	0.00000000000000003735	0.00000032583478312201	0.00008110967191447564	0.00000069386432603333	0.00000000000073589265	0.00032892393582129546	0.00000157050996396478	0.00009771178398175076	0.00000000034878814218	0.01638414709306290282	0.00000000000000005549	0.00000000307805427374	0.00000005547199727724	0.00000000097298286205	0.00000046857040137740	0.03103508799834654372	0.00000000000065440579	0.00000000000000000000	0.00000047320025441087	0.00000000001375994455	0.00000002569859772669	0.00000000107716205459	0.00000000002207646168	0.00000010723401791195	0.23877120569140927731	0.10804889926491906271
0.65432786549142674115	0.00000344313371315714	0.00000000001274758154	0.00001142087200821783	0.00000000168303503832	0.00000000001313514852	0.00000000004628382711	0.00000000000199167031	0.00000082649991436241	0.00003875958242192189	0.00000000177290545847	0.00000006132798515383	0.00000000000005810282	0.00001514062350065524	0.00000000006343612806	0.00000003231380824848	0.00000026376703409628	0.00000980991359348487	0.00000202752725222120	0.00000033748838376712	0.00000000000000003733	0.00000018196925115966	0.00000020401204766460	0.00000069656933242392	0.00000000000071134864	0.00026730913277247956	0.00000050681251172849	0.00009771073730475419	0.00000001349977933440	0.01695194433036211618	0.00000000000000005210	0.00000000308145306570	0.00000005546760536742	0.00000000097298283093	0.00000046852415303569	0.03084425519040166416	0.00000000000065456558	0.00000000000000000000	0.00000051115819705273	0.00000000001371931709	0.00000002569751441844	0.00000000054776895819	0.00000000000020918096	0.00000004259693175285	0.24448680058507599178	0.05293927696467440325
0.70384011994221729047	0.00000332164111977006	0.00000000000488685416	0.00001124594447361239	0.00000000169623090645	0.00000000001277243249	0.00000000003023291298	0.00000000000191501854	0.00000082650461420585	0.00003875955358634849	0.00000000160066992646	0.00000001705555660583	0.00000000000005812063	0.00001323774127253708	0.00000000005975789467	0.00000003232526525821	0.00000026376669103036	0.00000980953405601867	0.00000195891278130447	0.00000000569956880664	0.00000000000000003693	0.00000015226448373329	0.00000003429735607523	0.00000069656981606217	0.00000000000070493424	0.00010495865880141026	0.00000050664263579541	0.00009769176133823141	0.00000001361139477054	0.01695788476909709103	0.00000000000000005209	0.00000000158115963556	0.00000005532830507295	0.00000000097298281741	0.00000065172546120916	0.03084413700041423873	0.00000000000010583285	0.00000000000000000000	0.00000066433256464368	0.00000000001227025860	0.00000001322359488506	0.00000000043849017523	0.00000000000005666049	0.00000008090784470872	0.23345711360529164402	0.01461574026815257860
0.78393801972002374878	0.00000332164103572656	0.00000000000487743844	0.00000002928619466516	0.00000000083524655266	0.00000000001277490068	0.00000000045694593172	0.00000000000191492541	0.00000081965749227250	0.00003873180102413478	0.00000000150341914339	0.00000001705745360575	0.00000000000005813673	0.00001323774176974810	0.00000000005855308153	0.00000003207839077212	0.00000000003424920605	0.00000980907050115990	0.00000000224517700894	0.00000000386058297718	0.00000000000000003693	0.00000005927109824204	0.00000002669385797026	0.00000069657115485578	0.00000000000070243762	0.00010494212614636753	0.00000047402012779713	0.00009682172675414501	0.00000001360974732314	0.01695766961239758910	0.00000000000000003913	0.00000000166547429085	0.00000005531817885072	0.00000000097298083522	0.00000065163430478941	0.00011128831001325196	0.00000000000009967694	0.00000000000000000000	0.00000066412981471128	0.00000000001226010992	0.00000000055459986595	0.00000000292380888465	0.00000000000005669107	0.00000008090653080743	0.18860952092711555372	0.01011300194513945101
0.82403154177749005083	0.00000332098658996661	0.00000000000493409102	0.00000002268166611734	0.00000000082283936293	0.00000000002371279767	0.00000001428329039053	0.00000000012433580321	0.00000083734085144018	0.00003873164265179439	0.00000000008866998291	0.00000001705910620803	0.00000000000005732113	0.00001322099987881073	0.00000000003300564651	0.00000003310364749975	0.00000000003268750056	0.00000980918423964445	0.00000000327275966147	0.00000000307136431347	0.00000000000000003685	0.00000000161421483705	0.00000002538101930582	0.00000011312602452722	0.00000000000062318468	0.00010576183866345347	0.00000047309202336163	0.00000009319846897962	0.00000001384880208327	0.01695761214152210691	0.00000000000000000514	0.00000000166258867918	0.00000000047367607524	0.00000000097298067039	0.00000018424859149881	0.00010694523802670382	0.00000000000008192809	0.00000000000000000000	0.00000069859762223974	0.00000000000000055158	0.00000000011295067810	0.00000000288074649920	0.00000000000000361703	0.00000008081707323190	0.14958877351614741080	0.00914166070441944575
0.87468034599243071892	0.00000331920026057211	0.00000000000465032098	0.00000001372448045115	0.00000000062964350472	0.00000000002371136143	0.00000001428326733380	0.00000000012432791377	0.00000002250210587921	0.00003872174278306228	0.00000000005821005674	0.00000001705908642215	0.00000000000005732055	0.00001322100197744338	0.00000000006233086231	0.00000000111795895143	0.00000000003278781800	0.00000011329626756797	0.00000000327022938041	0.00000000272059871341	0.00000000000000003674	0.00000004453257957274	0.00000002048454489924	0.00000011268171066431	0.00000000000076453791	0.00010633563042234989	0.00000001647150304317	0.00000006297650251715	0.00000001372144718958	0.01695754236286108399	0.00000000000000000296	0.00000000135360242355	0.00000000046254553629	0.00000000000000060944	0.00000018434809359820	0.00003362789446564688	0.00000000000008808766	0.00000000000000000000	0.00000065119087572455	0.00000000000000022942	0.00000000002306404305	0.00000000434490271597	0.00000000012486616143	0.00000008111138970507	0.09982026153139431091	0.00834524190525892315
0.69332856216801586058	0.00000331799065189422	0.00000000000307334365	0.00000003145163345344	0.00000000030752405847	0.00000000002363314165	0.00000001428274616208	0.00000000012432607718	0.00000001939250638850	0.00003872130764124084	0.00000000027374002779	0.00000000017141040724	0.00000000000000028842	0.00000000050859091599	0.00000000013717503318	0.00000000111434877816	0.00000000233124680445	0.00000007983829027865	0.00000000327093545466	0.00000000271309164844	0.00000000000000003674	0.00000004470738943335	0.00000000980188814907	0.00000011268740433633	0.00000000000079501533	0.00004532095381118142	0.00000001623481166476	0.00000000285764587996	0.00000000035283297939	0.01695692637848629850	0.00000000000000000011	0.00000000073959696165	0.00000000403196605254	0.00000000000000018521	0.00000018408965897835	0.00002902630784269199	0.00000000000008452500	0.23653981127733170187	0.00000035022266709445	0.00000000000000019327	0.00000000111883953821	0.00000000434259964413	0.00000000012486335991	0.00000008100722490827	0.04522744363377797366	0.00782990171794805886
0.06973426883470616733	0.00000332093748109145	0.00000000000311908374	0.00000007153277409379	0.00000000004788595874	0.00000000001101382935	0.00000001428194822891	0.00000000012252084633	0.00000001915559436117	0.00000021051619379092	0.00000000021770401374	0.00000000016851849777	0.00000000000000783314	0.00000000133485031718	0.00000000012734018320	0.00000000111397953981	0.00000000245258267331	0.00000004519937985966	0.00000000107750663153	0.00000000227612560527	0.00000000000000000007	0.00000004470712095992	0.00000001886473286652	0.00000000278058136741	0.00000000000076494280	0.00004487007313744295	0.00000010209926501745	0.00000017057165767444	0.00000000024126131068	0.01627162891462347744	0.00000000000000001227	0.00000000072627104868	0.00000000360779302083	0.00000000000872844601	0.00000018362207389258	0.00003047824392925638	0.00000000000007197999	0.89917401924453266293	0.00000027882233398231	0.00000000000000033221	0.00000000138408014390	0.00000000430994324994	0.00000000012486340516	0.00000008068030427962	0.00744637458911185258	0.00729377697163252625
0.01492622159813006277	0.00000332093759584009	0.00000000000351400626	0.00000007174454046615	0.00000000002150823017	0.00000000001101203497	0.00000001428188270836	0.00000000012252084633	0.00000028010194445451	0.00000020998835385236	0.00000000021769118912	0.00000000102166371497	0.00000000000000786802	0.00000000133486879396	0.00000000013009662087	0.00000001383210327062	0.00000000246815316262	0.00000001253100799758	0.00000000115737808284	0.00000000222105313518	0.00000000000000000007	0.00000004470697530588	0.00000001862923497962	0.00000001525893299073	0.00000000000076414669	0.00001250961581898056	0.00000010088932890423	0.00000017066944147485	0.00000000024119036261	0.01577295413948511665	0.00000000000000001267	0.00000000072156728010	0.00000000360799169738	0.00000000000872896802	0.00000018362456538104	0.00003047871058315999	0.00000000000005652807	0.95900409510962925097	0.00000019928876295922	0.00000000000000035863	0.00000000139668558776	0.00000000429831370122	0.00000000012486340934	0.00000006946471347687	0.00350796246295620017	0.00674103330443117949
0.02733239856252086750	0.00000000897062285131	0.00000000000156057792	0.00000007320904505887	0.00000000153275121592	0.00000000001100934841	0.00000001428187413145	0.00000000012252078564	0.00000028009662831196	0.00004979084841256790	0.00000000021773333506	0.00000000092722447651	0.00000000000000786802	0.00000000131879966503	0.00000000014690406341	0.00000001382689152809	0.00000000246817920630	0.00000013618681152421	0.00000000135444776882	0.00000000221716045027	0.00000000000000000017	0.00000005019757562931	0.00000001850705987278	0.00000001769503293738	0.00000000000076425697	0.00000303818846109228	0.00000011290008420914	0.00000017042420111364	0.00000000000028629461	0.00425309388103487993	0.00000000000000001278	0.00000000071397742272	0.00000000360860195177	0.00000000000872896802	0.00000018382107507875	0.00003047657148939012	0.00000000000006039140	0.95900409510962913995	0.00000007169141260848	0.00000000000000037013	0.00000000139811180618	0.00000000429854025888	0.00000000012486340929	0.00000000199599974351	0.00307388156574998472	0.00625205099620122339
0.03157973137882686548	0.00000000977186469999	0.00000000002065279337	0.00000007076456912280	0.00000000215519320628	0.00000000000007498310	0.00000001428186349791	0.00000000012252078560	0.00000027984350155282	0.00004979442197440394	0.00000000021781225959	0.00000000091727461269	0.00000000000000764041	0.00000005633429390494	0.00000000014525712458	0.00000001382158106814	0.00000000243805449332	0.00000013621621041808	0.00000000135595567511	0.00000000220461776659	0.00000000000000000029	0.00000005014764508682	0.00000001880206092021	0.00000002674478803527	0.00000000000076385626	0.00000314409998050163	0.00000011289998992463	0.00000030739617755761	0.00000000001073345612	0.00068719993942826174	0.00000000000000001281	0.00000000060866547820	0.00000000360585181262	0.00000000000872896911	0.00000026751981462370	0.00003047416994081188	0.00000000000006266217	0.95900409510962925097	0.00000007387724815482	0.00000000000113599145	0.00000000139505990881	0.00000000429752587618	0.00000000012486341121	0.00000000199648587913	0.00305261519354430412	0.00559148563781614472
0.03251844640641431139	0.00000000411225208170	0.00000000014784254248	0.00000006432341128946	0.00000010233029473728	0.00000000000008113624	0.00000001428185837198	0.00000000012252078560	0.00000026135981987773	0.00004978110348725756	0.00000000021777288378	0.00000000091727228003	0.00000000000000762213	0.00000005633429397909	0.00000000015148372797	0.00000001273131443433	0.00000000243761171787	0.00000013626141133856	0.00000005975919905632	0.00000000128750569396	0.00000000000000000032	0.00000005076984070013	0.00000002886396539357	0.00000002685882981878	0.00000000000076384913	0.00000303418199566222	0.00000011289723886296	0.00000030742302725687	0.00000000001336733166	0.00011950878737487114	0.00000000000000001661	0.00000000060431689172	0.00000000360069169429	0.00000000000872896899	0.00003472432584196658	0.00003367716307404913	0.00000000000005744745	0.95900409510962925097	0.00000005604392685517	0.00000000000114947040	0.00000000138429970125	0.00000000429740299101	0.00000000012486323830	0.00000000235233816953	0.00281797669749623766	0.00541744420397194913
0.03294491696835709360	0.00001306963667389617	0.00000000968982989112	0.00000004504278799723	0.00000010234790487872	0.00000000000425627504	0.00000001428186616724	0.00000000012252077912	0.00000026115778627259	0.00004978102143300846	0.00000001498650085716	0.00000000091726801238	0.00000000000000760592	0.00000005633482078052	0.00000000015140153636	0.00000001272819164973	0.00000000243767737538	0.00000013571289171815	0.00000046150821695119	0.00000000032489161555	0.00000000000000000032	0.00000005076984104645	0.00000001439257840400	0.00000006114613839153	0.00000000000076386304	0.00000212394955871920	0.00000011290150813086	0.00000030741679945681	0.00000000001327252117	0.00011338606527247894	0.00000000000495081757	0.00000000059101030844	0.00000000366789746061	0.00000000000872895492	0.00003454140675495587	0.00003366909964072587	0.00000000000132229671	0.95900409510962936199	0.00000005768544841301	0.00000000021495778212	0.00000000028496565452	0.00000000429949952201	0.00000000012486322504	0.00000000042861294784	0.00258391534302020425	0.00521876969772785797
0.03306348827276970465	0.00001307728341318846	0.00000000968975812111	0.00000101084660783264	0.00000036858841660477	0.00000000000425624923	0.00000001428198846131	0.00000000012252080869	0.00000026116100601515	0.00004978151907569183	0.00000001498644891575	0.00000000091473772935	0.00000000000000758556	0.00000005584698692985	0.00000000015056427748	0.00000001272818447093	0.00000040067547948420	0.00000013498620319404	0.00000048161134060173	0.00000000018208863940	0.00000000000000000032	0.00000005103197336199	0.00000007309051097712	0.00000006114670554147	0.00000000000076399440	0.00000032236716513639	0.00000011293966074572	0.00000030745117228849	0.00000000001336692439	0.00011337471113025146	0.00000000000495081825	0.00000000012771534179	0.00000000371020233720	0.00000000000872891745	0.00003454142718872046	0.00037163525247298717	0.00000000002344481050	0.95900409510962936199	0.00000006519385346730	0.00000000022566753038	0.00000000001966423172	0.00000000149251839470	0.00000000000000007550	0.00000000040780145707	0.00233424510640705329	0.00501199528549865336
0.03347960175134080674	0.00001307728241419218	0.00000000968975816912	0.00000187202391269002	0.00000036858876406009	0.00000000008067657083	0.00000001382676218861	0.00000000000010013634	0.00000026115872996774	0.00004978151796317094	0.00000005446117848565	0.00000000090985549678	0.00000000000000758559	0.00000005655191450733	0.00000000015061086136	0.00000001272811159186	0.00000042195462042728	0.00000013503473894001	0.00000051300560462002	0.00000004639761452987	0.00000000000000000033	0.00000000674433832583	0.00000088521259579369	0.00000006114677841475	0.00000000000005511991	0.00000028688587668541	0.00000011297677643689	0.00000030771980885196	0.00000000001339219024	0.00011337446845339377	0.00000000000495082239	0.00000000013102889160	0.00000000053336503955	0.00000000000872891619	0.00003454176436637349	0.00037161451478464507	0.00000000002344488577	0.95900409510962936199	0.00000006518937408787	0.00000000255506446127	0.00000008260052655515	0.00000000150724224761	0.00000000000002622330	0.00000000042697065504	0.00208277912516590833	0.00484555422262459689
0.00837751053647176058	0.00001307739208485735	0.00000000969626247041	0.00000207150053323781	0.00000036709644354539	0.00000000008067673225	0.00000000000015794025	0.00000000000010005528	0.00000000017539385540	0.00004986021446025449	0.00000005446108963118	0.00000000090985745915	0.00000000000001896637	0.00000005655307473895	0.00000000015061895044	0.00000000000755098176	0.00000053956444530283	0.00000012582095098714	0.00000051300518774357	0.00000007239833067191	0.00000000000000009861	0.00000000652911390603	0.00000354594357019975	0.00000006114006584658	0.00000000000002459256	0.00000029945514075186	0.00000010466130031324	0.00000021430471302157	0.00000000000301868694	0.00011337396658170045	0.00000000000495081017	0.00000000013080417400	0.00000000053793056377	0.00000000000000053854	0.00003454161949365781	0.02608730835220419292	0.00000000002344448982	0.95900409510962947301	0.00000005415789622645	0.00000000255506430289	0.00000008259912182948	0.00000000002004861471	0.00000000000018200682	0.00000000045348467783	0.00156662407100555405	0.00474542479754759463
0.00852128671253228435	0.00001307743170716637	0.00000000969623051464	0.00000357964355028097	0.00000036649831013139	0.00000000008067759432	0.00000000000015784761	0.00000000000010005528	0.00000012721368817195	0.00004986091977716360	0.00000005449818543129	0.00000000090134047309	0.00000000000001142046	0.00000005572675336503	0.00000000016031442613	0.00000000050792217450	0.00000132873427807676	0.00000012583669272113	0.00000051300522026495	0.00000007359944073871	0.00000000000000009861	0.00000000652813677150	0.00000356810059970269	0.00000006113375446200	0.00000000000005171441	0.00000026491771191402	0.00000040284422325285	0.00000042933420066459	0.00000000000033928771	0.00011335500993998800	0.00000000000498348589	0.00000000001257057496	0.00000000055336909768	0.00000000000000005771	0.00003454161350540285	0.02608730922074149056	0.00000000002422697118	0.95900409510962936199	0.00000002852939601317	0.00000000255506650206	0.00000008511789626828	0.00000000001989816719	0.00000000000018199588	0.00000000046041301387	0.00149067911421240252	0.00467470862810889266
